จังหวัด,อำเภอ,ตำบล,อาการ,ช่วงเวลา,จำนวนปฏิบัติการ
ภูเก็ต,เมืองภูเก็ต,ราไวย์,บาดเจ็บ,03:00 - 03:59,1
ภูเก็ต,เมืองภูเก็ต,ราไวย์,บาดเจ็บ,04:00 - 04:59,1
ภูเก็ต,เมืองภูเก็ต,ราไวย์,บาดเจ็บ,10:00 - 10:59,1
ภูเก็ต,เมืองภูเก็ต,ราไวย์,บาดเจ็บ,11:00 - 11:59,1
ภูเก็ต,เมืองภูเก็ต,ราไวย์,บาดเจ็บ,12:00 - 12:59,1
ภูเก็ต,เมืองภูเก็ต,ราไวย์,บาดเจ็บ,13:00 - 13:59,1
ภูเก็ต,เมืองภูเก็ต,ราไวย์,บาดเจ็บ,14:00 - 14:59,3
ภูเก็ต,เมืองภูเก็ต,ราไวย์,บาดเจ็บ,15:00 - 15:59,1
ภูเก็ต,เมืองภูเก็ต,ราไวย์,บาดเจ็บ,16:00 - 16:59,3
ภูเก็ต,เมืองภูเก็ต,ราไวย์,บาดเจ็บ,17:00 - 17:59,1
ภูเก็ต,เมืองภูเก็ต,ราไวย์,บาดเจ็บ,18:00 - 18:59,2
ภูเก็ต,เมืองภูเก็ต,ราไวย์,บาดเจ็บ,19:00 - 19:59,1
ภูเก็ต,เมืองภูเก็ต,ราไวย์,บาดเจ็บ,20:00 - 20:59,2
ภูเก็ต,เมืองภูเก็ต,ราไวย์,บาดเจ็บ,22:00 - 22:59,2
ภูเก็ต,เมืองภูเก็ต,วิชิต,บาดเจ็บ,05:00 - 05:59,3
ภูเก็ต,เมืองภูเก็ต,วิชิต,บาดเจ็บ,06:00 - 06:59,1
ภูเก็ต,เมืองภูเก็ต,วิชิต,บาดเจ็บ,07:00 - 07:59,3
ภูเก็ต,เมืองภูเก็ต,วิชิต,บาดเจ็บ,08:00 - 08:59,1
ภูเก็ต,เมืองภูเก็ต,วิชิต,บาดเจ็บ,09:00 - 09:59,2
ภูเก็ต,เมืองภูเก็ต,วิชิต,บาดเจ็บ,10:00 - 10:59,1
ภูเก็ต,เมืองภูเก็ต,วิชิต,บาดเจ็บ,11:00 - 11:59,2
ภูเก็ต,เมืองภูเก็ต,วิชิต,บาดเจ็บ,12:00 - 12:59,1
ภูเก็ต,เมืองภูเก็ต,วิชิต,บาดเจ็บ,13:00 - 13:59,2
ภูเก็ต,เมืองภูเก็ต,วิชิต,บาดเจ็บ,14:00 - 14:59,1
ภูเก็ต,เมืองภูเก็ต,วิชิต,บาดเจ็บ,15:00 - 15:59,1
ภูเก็ต,เมืองภูเก็ต,วิชิต,บาดเจ็บ,16:00 - 16:59,1
ภูเก็ต,เมืองภูเก็ต,วิชิต,บาดเจ็บ,17:00 - 17:59,4
ภูเก็ต,เมืองภูเก็ต,วิชิต,บาดเจ็บ,19:00 - 19:59,3
ภูเก็ต,เมืองภูเก็ต,วิชิต,บาดเจ็บ,21:00 - 21:59,1
ภูเก็ต,เมืองภูเก็ต,วิชิต,บาดเจ็บ,22:00 - 22:59,2
ภูเก็ต,เมืองภูเก็ต,วิชิต,บาดเจ็บ,23:00 - 23:59,1
ภูเก็ต,เมืองภูเก็ต,เกาะแก้ว,บาดเจ็บ,06:00 - 06:59,1
ภูเก็ต,เมืองภูเก็ต,เกาะแก้ว,บาดเจ็บ,07:00 - 07:59,1
ภูเก็ต,เมืองภูเก็ต,เกาะแก้ว,บาดเจ็บ,08:00 - 08:59,2
ภูเก็ต,เมืองภูเก็ต,เกาะแก้ว,บาดเจ็บ,10:00 - 10:59,1
ภูเก็ต,เมืองภูเก็ต,เกาะแก้ว,บาดเจ็บ,11:00 - 11:59,2
ภูเก็ต,เมืองภูเก็ต,เกาะแก้ว,บาดเจ็บ,12:00 - 12:59,1
ภูเก็ต,เมืองภูเก็ต,เกาะแก้ว,บาดเจ็บ,17:00 - 17:59,2
ภูเก็ต,เมืองภูเก็ต,เกาะแก้ว,บาดเจ็บ,22:00 - 22:59,3
มหาสารคาม,กันทรวิชัย,ขามเรียง,บาดเจ็บ,09:00 - 09:59,1
มหาสารคาม,กันทรวิชัย,ขามเรียง,บาดเจ็บ,10:00 - 10:59,1
มหาสารคาม,กันทรวิชัย,ขามเรียง,บาดเจ็บ,11:00 - 11:59,1
มหาสารคาม,กันทรวิชัย,ขามเรียง,บาดเจ็บ,12:00 - 12:59,2
มหาสารคาม,กันทรวิชัย,ขามเรียง,บาดเจ็บ,13:00 - 13:59,1
มหาสารคาม,กันทรวิชัย,ขามเรียง,บาดเจ็บ,15:00 - 15:59,1
มหาสารคาม,กันทรวิชัย,ขามเรียง,บาดเจ็บ,16:00 - 16:59,1
มหาสารคาม,กันทรวิชัย,ท่าขอนยาง,บาดเจ็บ,00:00 - 00:59,1
มหาสารคาม,กันทรวิชัย,ท่าขอนยาง,บาดเจ็บ,13:00 - 13:59,2
มหาสารคาม,กันทรวิชัย,ท่าขอนยาง,บาดเจ็บ,16:00 - 16:59,1
มหาสารคาม,กันทรวิชัย,ท่าขอนยาง,บาดเจ็บ,21:00 - 21:59,1
มหาสารคาม,กันทรวิชัย,นาสีนวน,บาดเจ็บ,12:00 - 12:59,1
มหาสารคาม,กันทรวิชัย,มะค่า,บาดเจ็บ,17:00 - 17:59,1
มหาสารคาม,กันทรวิชัย,ศรีสุข,บาดเจ็บ,13:00 - 13:59,1
มหาสารคาม,กันทรวิชัย,เขวาใหญ่,บาดเจ็บ,17:00 - 17:59,1
มหาสารคาม,กันทรวิชัย,เขวาใหญ่,บาดเจ็บ,18:00 - 18:59,1
มหาสารคาม,กันทรวิชัย,เขวาใหญ่,บาดเจ็บ,22:00 - 22:59,1
มหาสารคาม,กันทรวิชัย,โคกพระ,บาดเจ็บ,16:00 - 16:59,1
มหาสารคาม,กุดรัง,กุดรัง,บาดเจ็บ,04:00 - 04:59,1
มหาสารคาม,กุดรัง,กุดรัง,บาดเจ็บ,19:00 - 19:59,1
มหาสารคาม,กุดรัง,นาโพธิ์,บาดเจ็บ,07:00 - 07:59,1
มหาสารคาม,กุดรัง,นาโพธิ์,บาดเจ็บ,16:00 - 16:59,1
มหาสารคาม,กุดรัง,เลิงแฝก,บาดเจ็บ,02:00 - 02:59,2
มหาสารคาม,กุดรัง,เลิงแฝก,บาดเจ็บ,22:00 - 22:59,2
มหาสารคาม,ชื่นชม,กุดปลาดุก,บาดเจ็บ,09:00 - 09:59,1
มหาสารคาม,ชื่นชม,เหล่าดอกไม้,บาดเจ็บ,11:00 - 11:59,1
มหาสารคาม,ชื่นชม,เหล่าดอกไม้,บาดเจ็บ,16:00 - 16:59,1
มหาสารคาม,นาดูน,ดงบัง,บาดเจ็บ,19:00 - 19:59,2
มหาสารคาม,นาดูน,นาดูน,บาดเจ็บ,23:00 - 23:59,1
มหาสารคาม,นาดูน,พระธาตุ,บาดเจ็บ,12:00 - 12:59,1
มหาสารคาม,นาดูน,พระธาตุ,บาดเจ็บ,13:00 - 13:59,1
มหาสารคาม,นาดูน,พระธาตุ,บาดเจ็บ,18:00 - 18:59,1
มหาสารคาม,นาดูน,หัวดง,บาดเจ็บ,02:00 - 02:59,1
มหาสารคาม,นาดูน,หัวดง,บาดเจ็บ,13:00 - 13:59,1
มหาสารคาม,นาเชือก,นาเชือก,บาดเจ็บ,10:00 - 10:59,1
มหาสารคาม,นาเชือก,นาเชือก,บาดเจ็บ,13:00 - 13:59,1
มหาสารคาม,นาเชือก,นาเชือก,บาดเจ็บ,18:00 - 18:59,1
มหาสารคาม,นาเชือก,ปอพาน,บาดเจ็บ,09:00 - 09:59,1
มหาสารคาม,นาเชือก,ปอพาน,บาดเจ็บ,19:00 - 19:59,1
มหาสารคาม,นาเชือก,หนองเรือ,บาดเจ็บ,07:00 - 07:59,1
มหาสารคาม,นาเชือก,หนองโพธิ์,บาดเจ็บ,04:00 - 04:59,2
มหาสารคาม,นาเชือก,หนองโพธิ์,บาดเจ็บ,19:00 - 19:59,1
มหาสารคาม,นาเชือก,เขวาไร่,บาดเจ็บ,19:00 - 19:59,1
มหาสารคาม,บรบือ,ดอนงัว,บาดเจ็บ,16:00 - 16:59,1
มหาสารคาม,บรบือ,ดอนงัว,เสียชีวิต,03:00 - 03:59,2
มหาสารคาม,บรบือ,บรบือ,บาดเจ็บ,00:00 - 00:59,1
มหาสารคาม,บรบือ,บรบือ,บาดเจ็บ,15:00 - 15:59,2
มหาสารคาม,บรบือ,บรบือ,บาดเจ็บ,18:00 - 18:59,1
มหาสารคาม,บรบือ,บรบือ,บาดเจ็บ,19:00 - 19:59,1
มหาสารคาม,บรบือ,บ่อใหญ่,บาดเจ็บ,00:00 - 00:59,1
มหาสารคาม,บรบือ,บ่อใหญ่,บาดเจ็บ,09:00 - 09:59,1
มหาสารคาม,บรบือ,บ่อใหญ่,บาดเจ็บ,11:00 - 11:59,1
มหาสารคาม,บรบือ,บ่อใหญ่,บาดเจ็บ,15:00 - 15:59,1
มหาสารคาม,บรบือ,บ่อใหญ่,บาดเจ็บ,19:00 - 19:59,1
มหาสารคาม,บรบือ,วังไชย,บาดเจ็บ,03:00 - 03:59,1
มหาสารคาม,บรบือ,หนองจิก,บาดเจ็บ,00:00 - 00:59,1
มหาสารคาม,บรบือ,หนองสิม,บาดเจ็บ,19:00 - 19:59,1
มหาสารคาม,บรบือ,โนนราษี,บาดเจ็บ,08:00 - 08:59,1
มหาสารคาม,บรบือ,โนนแดง,บาดเจ็บ,10:00 - 10:59,1
มหาสารคาม,พยัคฆภูมิพิสัย,ก้ามปู,บาดเจ็บ,09:00 - 09:59,1
มหาสารคาม,พยัคฆภูมิพิสัย,ก้ามปู,บาดเจ็บ,11:00 - 11:59,1
มหาสารคาม,พยัคฆภูมิพิสัย,ก้ามปู,บาดเจ็บ,17:00 - 17:59,2
มหาสารคาม,พยัคฆภูมิพิสัย,นาสีนวล,บาดเจ็บ,19:00 - 19:59,1
มหาสารคาม,พยัคฆภูมิพิสัย,ปะหลาน,บาดเจ็บ,07:00 - 07:59,1
มหาสารคาม,พยัคฆภูมิพิสัย,ปะหลาน,บาดเจ็บ,17:00 - 17:59,1
มหาสารคาม,พยัคฆภูมิพิสัย,ปะหลาน,บาดเจ็บ,18:00 - 18:59,1
มหาสารคาม,พยัคฆภูมิพิสัย,ปะหลาน,บาดเจ็บ,19:00 - 19:59,1
มหาสารคาม,พยัคฆภูมิพิสัย,ปะหลาน,บาดเจ็บ,21:00 - 21:59,1
มหาสารคาม,พยัคฆภูมิพิสัย,ภารแอ่น,บาดเจ็บ,10:00 - 10:59,1
มหาสารคาม,พยัคฆภูมิพิสัย,ราษฎร์เจริญ,บาดเจ็บ,04:00 - 04:59,1
มหาสารคาม,พยัคฆภูมิพิสัย,ลานสะแก,บาดเจ็บ,21:00 - 21:59,1
มหาสารคาม,พยัคฆภูมิพิสัย,หนองบัว,บาดเจ็บ,19:00 - 19:59,1
มหาสารคาม,พยัคฆภูมิพิสัย,หนองบัวแก้ว,บาดเจ็บ,02:00 - 02:59,1
มหาสารคาม,พยัคฆภูมิพิสัย,เมืองเตา,บาดเจ็บ,09:00 - 09:59,1
มหาสารคาม,พยัคฆภูมิพิสัย,เมืองเตา,บาดเจ็บ,17:00 - 17:59,1
มหาสารคาม,พยัคฆภูมิพิสัย,เม็กดำ,บาดเจ็บ,06:00 - 06:59,4
มหาสารคาม,พยัคฆภูมิพิสัย,เม็กดำ,บาดเจ็บ,07:00 - 07:59,3
มหาสารคาม,พยัคฆภูมิพิสัย,เวียงสะอาด,บาดเจ็บ,14:00 - 14:59,2
มหาสารคาม,พยัคฆภูมิพิสัย,เวียงสะอาด,บาดเจ็บ,17:00 - 17:59,1
มหาสารคาม,พยัคฆภูมิพิสัย,เวียงสะอาด,บาดเจ็บ,18:00 - 18:59,1
มหาสารคาม,ยางสีสุราช,ดงเมือง,บาดเจ็บ,15:00 - 15:59,1
มหาสารคาม,ยางสีสุราช,นาภู,บาดเจ็บ,13:00 - 13:59,1
